generation,max_fitness,mean_fitness,median_fitness,min_fitness,std_fitness
0,0.34,0.04773333333333332,0.0,0.0,0.11585324049560858
1,0.34,0.27180000000000004,0.3333333333333333,0.0,0.12492079268258124
2,0.34,0.3269333333333334,0.3333333333333333,0.0,0.04675154186405692
3,0.34,0.31373333333333336,0.3333333333333333,0.0,0.07928469097008717
4,0.34,0.3176666666666667,0.3333333333333333,0.0,0.07291623809397861
5,0.34,0.3175333333333334,0.3333333333333333,0.0,0.07291794475070362
6,0.34,0.31486666666666674,0.3333333333333333,0.0,0.07960376875500305
7,0.4533333333333333,0.33033333333333337,0.3333333333333333,0.0,0.04892057054268912
8,0.58,0.31773333333333337,0.34,0.0,0.09125894781091635
9,0.5866666666666667,0.326,0.34,0.0,0.09072792048512716
10,0.5866666666666667,0.3283333333333333,0.34,0.0,0.10110225846471813
11,0.5933333333333334,0.35379999999999995,0.34,0.0,0.09811673319741815
12,0.6666666666666666,0.38133333333333325,0.34,0.0,0.10072183918539657
13,0.6666666666666666,0.42039999999999994,0.37333333333333335,0.0,0.13293212971705187
14,0.6666666666666666,0.46986666666666665,0.46,0.0,0.12539175943152459
15,0.6666666666666666,0.5242666666666667,0.58,0.0,0.11696730787323059
16,0.6666666666666666,0.5646000000000001,0.5866666666666667,0.0,0.12798505121041806
17,0.6666666666666666,0.5753333333333334,0.6,0.0,0.1484183277092152
18,0.6666666666666666,0.6214666666666667,0.6666666666666666,0.0,0.11777787002092822
19,0.6666666666666666,0.6045333333333334,0.6666666666666666,0.0,0.17274999276410982
20,0.6666666666666666,0.6309333333333335,0.6666666666666666,0.0,0.13015040871579653
21,0.6666666666666666,0.6015333333333334,0.6666666666666666,0.0,0.17451610559232378
22,0.6666666666666666,0.6221333333333333,0.6666666666666666,0.0,0.13997104462471277
23,0.6666666666666666,0.6066666666666667,0.6666666666666666,0.0,0.1590248058916875
24,0.6666666666666666,0.6203333333333333,0.6666666666666666,0.0,0.14861546203392012
25,0.6666666666666666,0.6268666666666668,0.6666666666666666,0.0,0.1297157747624483
26,0.6666666666666666,0.5930666666666667,0.6666666666666666,0.0,0.18471099347659606
27,0.6666666666666666,0.6313333333333334,0.6666666666666666,0.0,0.1300478544399885
28,0.6666666666666666,0.6225333333333333,0.6666666666666666,0.0,0.14535712343512214
29,0.6666666666666666,0.6231333333333334,0.6666666666666666,0.0,0.13832154166610813
30,0.6666666666666666,0.6328666666666667,0.6666666666666666,0.0,0.12748247809884392
31,0.6666666666666666,0.6155333333333334,0.6666666666666666,0.0,0.15112336388232994
32,0.6666666666666666,0.6019333333333334,0.6666666666666666,0.0,0.18057757951147263
33,0.6666666666666666,0.6312666666666668,0.6666666666666666,0.0,0.110117896416119
34,0.6666666666666666,0.6206666666666666,0.6666666666666666,0.0,0.1538238530845518
35,0.6666666666666666,0.5943333333333334,0.6666666666666666,0.0,0.19331580380300004
36,0.6666666666666666,0.6421333333333333,0.6666666666666666,0.0,0.11209075687931531
37,0.6666666666666666,0.6445333333333333,0.6666666666666666,0.0,0.10524418168135366
38,0.6666666666666666,0.6222000000000001,0.6666666666666666,0.0,0.13723315116172832
39,0.6666666666666666,0.6168,0.6666666666666666,0.0,0.1422844724877283
40,0.6666666666666666,0.6078,0.6666666666666666,0.0,0.1688787994062277
41,0.6666666666666666,0.6066666666666667,0.6666666666666666,0.0,0.17876116903722564
42,0.6666666666666666,0.5927333333333333,0.6666666666666666,0.0,0.17848272870069093
43,0.6666666666666666,0.6242,0.6666666666666666,0.0,0.144541128326085
44,0.6666666666666666,0.6216,0.6666666666666666,0.0,0.13790534596035225
45,0.6666666666666666,0.6312666666666668,0.6666666666666666,0.0,0.1301988052513881
46,0.6666666666666666,0.6228000000000001,0.6666666666666666,0.0,0.12573050544716663
47,0.6666666666666666,0.6284666666666667,0.6666666666666666,0.0,0.14102121195842213
48,0.6666666666666666,0.6367333333333334,0.6666666666666666,0.0,0.11383612002445542
49,0.6666666666666666,0.6314666666666667,0.6666666666666666,0.0,0.10902020200148431
50,0.6666666666666666,0.6248666666666667,0.6666666666666666,0.0,0.1360354692309652
51,0.6666666666666666,0.6296,0.6666666666666666,0.0,0.12092723248117256
52,0.6666666666666666,0.6120666666666668,0.6666666666666666,0.0,0.16014908332203742
53,0.6666666666666666,0.5925333333333334,0.6666666666666666,0.0,0.19551704671346576
54,0.6666666666666666,0.6476666666666665,0.6666666666666666,0.0,0.08858580272506673
55,0.6666666666666666,0.6135333333333334,0.6666666666666666,0.0,0.15399409801100242
56,0.6666666666666666,0.6428,0.6666666666666666,0.0,0.10406485157503147
57,0.6666666666666666,0.6177333333333334,0.6666666666666666,0.0,0.15716437255306942
58,0.6666666666666666,0.6433333333333333,0.6666666666666666,0.0,0.10806376718298218
59,0.6666666666666666,0.6408666666666667,0.6666666666666666,0.0,0.10954311175666562
60,0.6666666666666666,0.608,0.6666666666666666,0.0,0.16413815319216105
61,0.6666666666666666,0.6096666666666667,0.6666666666666666,0.0,0.1550924455499579
62,0.6666666666666666,0.6234666666666667,0.6666666666666666,0.0,0.13646156968172393
63,0.6666666666666666,0.6180666666666668,0.6666666666666666,0.0,0.14974139188762886
64,0.6666666666666666,0.6110666666666666,0.6666666666666666,0.0,0.14673701343257298
65,0.6666666666666666,0.6158666666666667,0.6666666666666666,0.0,0.1516832371900219
66,0.6666666666666666,0.6120666666666668,0.6666666666666666,0.0,0.14556157917985546
67,0.6666666666666666,0.6149333333333334,0.6666666666666666,0.0,0.14543458246846855
68,0.6666666666666666,0.62,0.6666666666666666,0.0,0.14922019523732927
69,0.6666666666666666,0.6197333333333334,0.6666666666666666,0.0,0.15618200209299973
70,0.6666666666666666,0.6411333333333334,0.6666666666666666,0.0,0.09896825529206602
71,0.6666666666666666,0.6414,0.6666666666666666,0.0,0.10838735063547672
72,0.6666666666666666,0.5973333333333334,0.6666666666666666,0.0,0.1546896534642472
73,0.6666666666666666,0.6126,0.6666666666666666,0.0,0.1600774673573878
74,0.6666666666666666,0.6238,0.6666666666666666,0.0,0.14442915987508279
75,0.6666666666666666,0.6287333333333334,0.6666666666666666,0.0,0.13034891637447546
76,0.6666666666666666,0.6332666666666668,0.6666666666666666,0.0,0.11947103786645903
77,0.6666666666666666,0.6108666666666667,0.6666666666666666,0.0,0.1626903124890286
78,0.6666666666666666,0.6170666666666667,0.6666666666666666,0.0,0.17052942398438
79,0.6666666666666666,0.6402,0.6666666666666666,0.0,0.12134232567410266
80,0.6666666666666666,0.6034,0.6666666666666666,0.0,0.164739511552835
81,0.6666666666666666,0.6118,0.6666666666666666,0.0,0.16833262046053674
82,0.6666666666666666,0.6214,0.6666666666666666,0.0,0.14705190315743016
83,0.6666666666666666,0.6188666666666668,0.6666666666666666,0.0,0.14037111130460173
84,0.6666666666666666,0.6300666666666667,0.6666666666666666,0.0,0.14045480095429672
85,0.6666666666666666,0.6401333333333334,0.6666666666666666,0.3333333333333333,0.08602831575191455
86,0.6666666666666666,0.6412666666666667,0.6666666666666666,0.0,0.1095635584185423
87,0.6666666666666666,0.6292666666666666,0.6666666666666666,0.0,0.13570849478037678
88,0.6666666666666666,0.6378,0.6666666666666666,0.0,0.12255812226585935
89,0.6666666666666666,0.6259333333333335,0.6666666666666666,0.0,0.12484619871399101
90,0.6666666666666666,0.6112000000000001,0.6666666666666666,0.0,0.1550652335846648
91,0.6666666666666666,0.6346666666666667,0.6666666666666666,0.0,0.11705649158514114
92,0.6666666666666666,0.6345333333333334,0.6666666666666666,0.0,0.11764118704301181
93,0.6666666666666666,0.6252666666666667,0.6666666666666666,0.0,0.13396946584120492
94,0.6666666666666666,0.6042666666666667,0.6666666666666666,0.0,0.1729110754116115
95,0.6666666666666666,0.6296666666666667,0.6666666666666666,0.0,0.1390007993582131
96,0.6666666666666666,0.6162666666666667,0.6666666666666666,0.0,0.1589138690542074
97,0.6666666666666666,0.6102000000000001,0.6666666666666666,0.0,0.15410084721088044
98,0.6666666666666666,0.6159333333333333,0.6666666666666666,0.0,0.15060144606063897
99,0.6666666666666666,0.6165333333333334,0.6666666666666666,0.0,0.17236777218752028
